usdaId,name,category,mealType,dietType,calories,protein,carbs,fat,fiber,sugar,sodium,servingSize,servingUnit,vegetarian,vegan,glutenFree,dairyFree,nutFree,soyFree
2077462,PINK SALMON,SEAFOOD,SNACK,NON_VEG,129.0,22.35,1.18,4.71,0.0,0.0,306.0,100.0,g,False,False,True,True,True,True
1920315,PINK SALMON,SEAFOOD,SNACK,NON_VEG,95.0,15.87,0.0,1.59,0.0,0.0,381.0,100.0,g,False,False,True,True,True,True
2475021,PINK SALMON,SEAFOOD,SNACK,NON_VEG,98.0,20.54,0.0,1.79,0.0,0.0,112.0,100.0,g,False,False,True,True,True,True
2607563,PINK SALMON,SEAFOOD,SNACK,NON_VEG,129.0,22.35,1.18,4.71,0.0,0.0,306.0,100.0,g,False,False,True,True,True,True
693104,PINK SALMON,SEAFOOD,SNACK,NON_VEG,145.0,20.0,0.0,6.36,0.0,0.0,364.0,100.0,g,False,False,True,True,True,True
2023481,PINK SALMON,SEAFOOD,SNACK,NON_VEG,143.0,22.22,0.0,4.76,0.0,0.0,365.0,100.0,g,False,False,True,True,True,True
2059843,PINK SALMON,SEAFOOD,SNACK,NON_VEG,106.0,18.58,0.0,3.1,0.0,0.0,124.0,100.0,g,False,False,True,True,True,True
2503506,PINK SALMON,SEAFOOD,SNACK,NON_VEG,143.0,19.05,0.0,7.94,0.0,0.0,429.0,100.0,g,False,False,True,True,True,True
2064258,PINK SALMON,SEAFOOD,SNACK,NON_VEG,143.0,19.05,0.0,7.94,0.0,0.0,365.0,100.0,g,False,False,True,True,True,True
1853286,PINK SALMON,SEAFOOD,SNACK,NON_VEG,125.0,25.0,0.0,1.79,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2121201,PINK SALMON,SEAFOOD,SNACK,NON_VEG,143.0,19.05,0.0,7.94,0.0,0.0,365.0,100.0,g,False,False,True,True,True,True
2015529,PINK SALMON,SEAFOOD,SNACK,NON_VEG,143.0,19.05,0.0,7.94,0.0,0.0,429.0,100.0,g,False,False,True,True,True,True
2286295,PINK SALMON,SEAFOOD,SNACK,NON_VEG,129.0,20.54,0.0,4.46,0.0,0.0,76.0,100.0,g,False,False,True,True,True,True
2008464,PINK SALMON,SEAFOOD,SNACK,NON_VEG,107.0,23.21,0.0,1.79,0.0,0.0,339.0,100.0,g,False,False,True,True,True,True
2677978,PINK SALMON IN WATER,SEAFOOD,SNACK,NON_VEG,95.0,20.27,0.68,1.35,0.0,0.0,203.0,100.0,g,False,False,True,True,True,True
2294765,"PINK SALMON PREMIUM WILD IN WATER, PINK SALMON",SEAFOOD,SNACK,NON_VEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2294872,"PINK SALMON PREMIUM WILD, PINK SALMON",SEAFOOD,SNACK,NON_VEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2103878,PINK SALMON SKIN LESS & BONELESS,SEAFOOD,SNACK,NON_VEG,107.0,19.64,0.0,1.79,0.0,0.0,482.0,100.0,g,False,False,True,True,True,True
1919016,PINK SALMON SKINON BONELESS FILLETS,SEAFOOD,SNACK,NON_VEG,118.0,19.47,0.0,4.42,0.0,0.0,71.0,100.0,g,False,False,True,True,True,True
2430089,PINK SALMON STEAKS,SEAFOOD,SNACK,NON_VEG,94.0,16.47,1.18,1.76,1.2,0.0,388.0,100.0,g,False,False,True,True,True,True
2077178,"PINK SALMON TUNA STYLE IN WATER, PINK SALMON",SEAFOOD,SNACK,NON_VEG,109.0,21.74,0.0,2.72,0.0,0.0,272.0,100.0,g,False,False,True,True,True,True
2541744,PINK SALMON WILD CAUGHT ALASKAN,SEAFOOD,SNACK,NON_VEG,143.0,19.05,0.0,7.94,0.0,0.0,365.0,100.0,g,False,False,True,True,True,True
2265282,"PINK SALMON, PINK SALMON",SEAFOOD,SNACK,NON_VEG,107.0,17.86,0.0,3.57,0.0,0.0,321.0,100.0,g,False,False,True,True,True,True
1866224,"PINK SALMON, SRIRACHA SPICY!",SEAFOOD,SNACK,NON_VEG,100.0,18.57,5.71,0.71,1.4,4.29,471.0,100.0,g,False,False,True,True,True,True
2485261,"PINK SKINLESS & BONELESS SALMON, PINK",SEAFOOD,SNACK,NON_VEG,95.0,16.22,1.35,1.35,0.0,0.0,392.0,100.0,g,False,False,True,True,True,True
2020778,PITA SLIDERS SNACK SANDWICHES,SNACK,LUNCH,VEGAN,238.0,14.29,20.63,12.7,1.6,1.59,413.0,100.0,g,True,True,True,True,True,True
1112977,"PLANKED SALMON, CITRUS CEDAR",SEAFOOD,SNACK,NON_VEG,182.0,19.41,0.0,10.59,0.0,0.0,135.0,100.0,g,False,False,True,True,True,True
2071369,PLUM DUCK SAUCE,PROTEIN,SNACK,NON_VEG,184.0,0.0,44.74,0.0,0.0,39.47,421.0,100.0,g,False,False,True,True,True,True
2110529,PLUM DUCK SAUCE,PROTEIN,SNACK,NON_VEG,184.0,0.0,44.74,0.0,0.0,39.47,421.0,100.0,g,False,False,True,True,True,True
1944185,PLUM GINGER GRAIN-CRUSTED FISH,SEAFOOD,SNACK,NON_VEG,99.0,4.95,12.37,3.18,2.1,4.95,95.0,100.0,g,False,False,True,True,True,True
2525244,POKE SALMON,SEAFOOD,SNACK,NON_VEG,124.0,6.34,17.36,2.75,0.3,2.2,138.0,100.0,g,False,False,True,True,True,True
1895677,POLE CAUGHT YELLOWFIN TUNA IN WATER,SEAFOOD,SNACK,NON_VEG,89.0,23.21,0.0,0.0,0.0,0.0,643.0,100.0,g,False,False,True,True,True,True
2295139,POLISH SAUSAGE,PROTEIN,SNACK,NON_VEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2422693,"POLISH SAUSAGE, POLISH",PROTEIN,SNACK,NON_VEG,286.0,14.29,1.79,28.57,0.0,0.0,929.0,100.0,g,False,False,True,True,True,True
2012885,"POLLI, ITALIAN ANTIPASTO VEGETABLES AND TUNA",SEAFOOD,SNACK,NON_VEG,67.0,3.33,3.33,3.33,3.3,3.33,1000.0,100.0,g,False,False,True,True,True,True
2470532,"POLLOCK, ATLANTIC SALMON & BAY SCALLOPS SEAFOOD MEDLEY, POLLOCK, ATLANTIC SALMON & BAY SCALLOPS",SEAFOOD,SNACK,NON_VEG,200.0,29.41,2.35,7.06,1.2,0.0,506.0,100.0,g,False,False,True,True,True,True
2284762,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,271.0,11.76,25.88,12.94,1.2,2.35,635.0,100.0,g,False,False,True,True,True,True
2065518,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,271.0,11.76,25.88,12.94,1.2,2.35,682.0,100.0,g,False,False,True,True,True,True
2100889,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,274.0,11.9,26.19,13.1,1.2,1.19,679.0,100.0,g,False,False,True,True,True,True
2102615,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,177.0,7.08,15.04,7.96,0.9,0.88,239.0,100.0,g,False,False,True,True,True,True
2678479,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,152.0,7.14,18.75,5.36,0.9,0.89,786.0,100.0,g,False,False,True,True,True,True
2115913,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,274.0,13.27,23.01,13.27,1.8,6.19,425.0,100.0,g,False,False,True,True,True,True
2032109,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,271.0,11.76,25.88,12.94,1.2,2.35,682.0,100.0,g,False,False,True,True,True,True
1920489,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,204.0,8.85,34.51,3.98,1.8,1.77,575.0,100.0,g,False,False,True,True,True,True
2014810,POPCORN SHRIMP,SEAFOOD,SNACK,NON_VEG,271.0,11.76,25.88,12.94,1.2,1.18,682.0,100.0,g,False,False,True,True,True,True
2543763,"POPCORN SHRIMP FULLY COOKED SHRIMP, POPCORN SHRIMP",SEAFOOD,SNACK,NON_VEG,282.0,10.59,35.29,10.59,1.2,2.35,812.0,100.0,g,False,False,True,True,True,True
2105519,POPCORN SHRIMP TENDER WHOLE SHRIMP IN CRISPY BREADING,SEAFOOD,SNACK,NON_VEG,274.0,11.9,26.19,13.1,1.2,2.38,679.0,100.0,g,False,False,False,True,True,True
170353,"POPEYES, Fried Chicken, Mild, Breast, meat and skin with breading",PROTEIN,SNACK,NON_VEG,1147.0,21.67,9.83,16.47,0.4,0.0,540.0,99.0,"breast, bone and skin removed",False,False,False,True,True,True
170748,"POPEYES, Fried Chicken, Mild, Breast, meat only, skin and breading removed",PROTEIN,SNACK,NON_VEG,655.0,28.98,0.0,4.52,0.0,0.0,526.0,132.0,breast without skin,False,False,False,True,True,True
170354,"POPEYES, Fried Chicken, Mild, Drumstick, meat and skin with breading",PROTEIN,SNACK,NON_VEG,1228.0,20.44,9.84,19.14,0.0,0.0,588.0,76.0,"drumstick, with skin",False,False,False,True,True,True
170749,"POPEYES, Fried Chicken, Mild, Drumstick, meat only, skin and breading removed",PROTEIN,SNACK,NON_VEG,713.0,26.51,0.04,7.14,0.0,0.0,478.0,44.0,"drumstick, bone and skin removed",False,False,False,True,True,True
170350,"POPEYES, Fried Chicken, Mild, Skin and Breading",PROTEIN,SNACK,NON_VEG,1811.0,13.96,21.54,32.32,1.0,0.0,769.0,100.0,g,False,False,False,True,True,True
170750,"POPEYES, Fried Chicken, Mild, Thigh, meat and skin with breading",PROTEIN,SNACK,NON_VEG,1298.0,19.14,11.2,20.99,0.5,0.0,685.0,138.0,thigh with skin,False,False,False,True,True,True
170351,"POPEYES, Fried Chicken, Mild, Thigh, meat only, skin and breading removed",PROTEIN,SNACK,NON_VEG,785.0,24.31,0.85,9.66,0.0,0.0,601.0,83.0,thigh thigh without skin,False,False,False,True,True,True
170751,"POPEYES, Fried Chicken, Mild, Wing, meat and skin with breading",PROTEIN,SNACK,NON_VEG,1414.0,20.4,13.52,22.48,0.6,0.0,788.0,17.0,"wing, bone and skin removed",False,False,False,True,True,True
170352,"POPEYES, Fried Chicken, Mild, Wing, meat only, skin and breading removed",PROTEIN,SNACK,NON_VEG,888.0,28.94,2.9,9.42,0.0,0.0,814.0,16.0,"wing without skin, bone and breading",False,False,False,True,True,True
172088,"POPEYES, Mild Chicken Strips, analyzed 2006",PROTEIN,SNACK,NON_VEG,1135.0,19.2,19.31,13.01,0.8,0.0,922.0,54.0,strip,False,False,True,True,True,True
170338,"POPEYES, Spicy Chicken Strips, analyzed 2006",PROTEIN,SNACK,NON_VEG,1060.0,19.61,18.52,11.2,1.2,0.0,997.0,53.0,strip,False,False,True,True,True,True
2038521,PORK,PROTEIN,SNACK,NON_VEG,125.0,21.43,0.0,4.46,0.0,0.0,214.0,100.0,g,False,False,True,True,True,True
2135930,PORK,PROTEIN,SNACK,NON_VEG,125.0,21.43,0.0,4.46,0.0,0.0,214.0,100.0,g,False,False,True,True,True,True
1945366,PORK,PROTEIN,SNACK,NON_VEG,118.0,21.18,1.18,4.12,0.0,0.0,212.0,100.0,g,False,False,True,True,True,True
2093406,PORK,PROTEIN,SNACK,NON_VEG,128.0,6.41,18.8,2.14,1.7,5.98,1179.0,100.0,g,False,False,True,True,True,True
2157167,PORK,PROTEIN,SNACK,NON_VEG,556.0,0.0,111.11,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2118379,PORK & BEANS,PROTEIN,SNACK,NON_VEG,96.0,4.8,18.4,0.8,4.8,4.8,296.0,100.0,g,False,False,True,True,True,True
2120562,PORK & BEANS,PROTEIN,SNACK,NON_VEG,104.0,4.8,19.2,1.6,3.2,6.4,360.0,100.0,g,False,False,True,True,True,True
2031601,PORK & BEANS,PROTEIN,SNACK,NON_VEG,112.0,5.6,20.8,0.8,4.0,6.4,368.0,100.0,g,False,False,True,True,True,True
2023778,PORK & BEANS,PROTEIN,SNACK,NON_VEG,116.0,3.88,21.71,2.33,4.7,6.98,372.0,100.0,g,False,False,True,True,True,True
2031564,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,4.62,19.23,0.77,3.1,6.92,323.0,100.0,g,False,False,True,True,True,True
1627017,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,3.85,20.0,0.77,4.6,6.15,338.0,100.0,g,False,False,True,True,True,True
2142770,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,4.62,19.23,0.77,3.1,6.92,323.0,100.0,g,False,False,True,True,True,True
2543368,PORK & BEANS,PROTEIN,SNACK,NON_VEG,92.0,4.62,16.15,1.15,5.4,2.31,385.0,100.0,g,False,False,True,True,True,True
2013061,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,18.46,1.15,3.8,5.38,392.0,100.0,g,False,False,True,True,True,True
2120554,PORK & BEANS,PROTEIN,SNACK,NON_VEG,104.0,4.8,19.2,1.6,3.2,6.4,360.0,100.0,g,False,False,True,True,True,True
1865095,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,17.69,1.15,5.4,5.38,354.0,100.0,g,False,False,True,True,True,True
2114264,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,17.69,1.15,5.4,5.38,354.0,100.0,g,False,False,True,True,True,True
1945205,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,17.69,1.15,5.4,5.38,354.0,100.0,g,False,False,True,True,True,True
2117452,PORK & BEANS,PROTEIN,SNACK,NON_VEG,92.0,4.62,18.46,0.38,5.4,3.85,300.0,100.0,g,False,False,True,True,True,True
2118389,PORK & BEANS,PROTEIN,SNACK,NON_VEG,96.0,4.8,18.4,0.8,4.8,4.8,296.0,100.0,g,False,False,True,True,True,True
2118507,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,17.69,1.15,5.4,4.62,354.0,100.0,g,False,False,True,True,True,True
2124337,PORK & BEANS,PROTEIN,SNACK,NON_VEG,100.0,5.38,18.46,0.77,5.4,5.38,300.0,100.0,g,False,False,True,True,True,True
2008084,PORK & BEANS,PROTEIN,SNACK,NON_VEG,108.0,4.62,18.46,1.54,4.6,5.38,338.0,100.0,g,False,False,True,True,True,True
1865417,"PORK & BEANS IN TOMATO SAUCE, PORK & BEANS",PROTEIN,SNACK,NON_VEG,96.0,4.8,18.4,0.8,4.8,4.8,296.0,100.0,g,False,False,True,True,True,True
2169012,"PORK & BEEF DUMPLINGS, PORK & BEEF",PROTEIN,SNACK,NON_VEG,177.0,11.5,24.78,3.54,0.9,0.0,345.0,100.0,g,False,False,True,True,True,True
2468987,"PORK & BEEF RAVIOLI, PORK & BEEF",PROTEIN,SNACK,NON_VEG,224.0,11.76,31.76,7.06,5.9,1.18,282.0,100.0,g,False,False,True,True,True,True
2310590,"PORK & BEEF SAUSAGE, PORK & BEEF",PROTEIN,SNACK,NON_VEG,292.0,14.16,0.88,25.66,0.0,0.0,894.0,100.0,g,False,False,True,True,True,True
2382718,"PORK & BEEF SMOKED SAUSAGE, PORK & BEEF",PROTEIN,SNACK,NON_VEG,321.0,16.07,0.0,26.79,0.0,0.0,643.0,100.0,g,False,False,True,True,True,True
2485105,"PORK & BEEF SUMMER SAUSAGE, PORK & BEEF",PROTEIN,SNACK,NON_VEG,179.0,21.43,1.79,10.71,0.0,0.0,911.0,100.0,g,False,False,True,True,True,True
2485101,"PORK & BEEF SUMMER SAUSAGE, PORK & BEEF",PROTEIN,SNACK,NON_VEG,179.0,21.43,1.79,10.71,0.0,0.0,911.0,100.0,g,False,False,True,True,True,True
2485099,"PORK & BEEF SUMMER SAUSAGE, PORK & BEEF",PROTEIN,SNACK,NON_VEG,179.0,21.43,1.79,10.71,0.0,0.0,911.0,100.0,g,False,False,True,True,True,True
2651924,"PORK & BEEF TERIYAKI MEATBALLS, PORK & BEEF",PROTEIN,SNACK,NON_VEG,212.0,15.29,4.71,14.12,0.0,1.18,812.0,100.0,g,False,False,True,True,True,True
2468988,"PORK & BEEF TOASTED RAVIOLI, PORK & BEEF",PROTEIN,BREAKFAST,NON_VEG,294.0,12.94,41.18,8.24,2.4,1.18,506.0,100.0,g,False,False,True,True,True,True
2063200,"PORK & BEEF TORTELLINI, PORK & BEEF",PROTEIN,SNACK,NON_VEG,210.0,10.49,32.17,4.2,2.1,0.7,378.0,100.0,g,False,False,True,True,True,True
2397441,"PORK & BEEF TORTELLINI, PORK & BEEF",PROTEIN,SNACK,NON_VEG,189.0,7.09,32.28,2.76,1.6,0.0,252.0,100.0,g,False,False,True,True,True,True
2675275,"PORK & BEEF UNCURED PEPPERONI, PORK & BEEF",PROTEIN,SNACK,NON_VEG,393.0,28.57,0.0,32.14,0.0,0.0,1929.0,100.0,g,False,False,True,True,True,True
2381778,"PORK & BEEF UNCURED PEPPERONI, PORK & BEEF",PROTEIN,SNACK,NON_VEG,467.0,26.67,0.0,40.0,0.0,0.0,1900.0,100.0,g,False,False,True,True,True,True
2279815,"PORK & BLACK BEAN DIP, PORK & BLACK",PROTEIN,SNACK,NON_VEG,133.0,6.67,20.0,3.33,6.7,0.0,567.0,100.0,g,False,False,True,True,True,True
2397528,"PORK & CHICKEN LIVER PATE WITH MUSHROOMS, PORK & CHICKEN LIVER",PROTEIN,SNACK,NON_VEG,250.0,10.71,5.36,19.64,0.0,1.79,679.0,100.0,g,False,False,True,True,True,True
2615565,"PORK & CHICKEN LUNCHEON MEAT, PORK; CHICKEN",PROTEIN,LUNCH,NON_VEG,250.0,14.29,1.79,21.43,0.0,0.0,1125.0,100.0,g,False,False,True,True,True,True
2191043,"PORK & CHICKEN SEASONING, PORK & CHICKEN",PROTEIN,SNACK,NON_VEG,0.0,0.0,22.22,0.0,0.0,0.0,20889.0,100.0,g,False,False,True,True,True,True
2075073,"PORK & CHICKEN SMOKED SAUSAGE, SPINACH & FETA CHEESE",PROTEIN,SNACK,NON_VEG,257.0,14.86,4.05,18.92,0.0,4.05,757.0,100.0,g,False,False,True,False,True,True
2540684,"PORK & MAPLE BREAKFAST SAUSAGE, PORK & MAPLE",PROTEIN,BREAKFAST,NON_VEG,271.0,15.25,5.08,20.34,0.0,5.08,746.0,100.0,g,False,False,True,True,True,True
2384615,"PORK & PINTO BEAN DIP, PORK & PINTO",PROTEIN,SNACK,NON_VEG,117.0,6.67,16.67,1.67,6.7,0.0,417.0,100.0,g,False,False,True,True,True,True
2090266,PORK & SHRIMP WONTON,SEAFOOD,SNACK,NON_VEG,209.0,13.19,18.68,8.79,1.1,1.1,571.0,100.0,g,False,False,True,True,True,True
2149757,"PORK & VEAL SAUSAGE WITH LEMON AND PARSLEY BROCKWURST, LEMON AND PARSLEY",PROTEIN,SNACK,NON_VEG,211.0,14.47,1.32,15.79,0.0,1.32,632.0,100.0,g,False,False,True,True,True,True
2176755,"PORK & VEGETABLE DUMPLINGS MANDU, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,229.0,6.43,22.14,12.86,1.4,1.43,379.0,100.0,g,False,False,True,True,True,True
2620477,"PORK & VEGETABLE EGG ROLLS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,212.0,7.06,27.06,7.06,2.4,2.35,412.0,100.0,g,False,False,True,True,True,True
2668591,"PORK & VEGETABLE EGG ROLLS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,212.0,8.24,29.41,7.06,2.4,2.35,412.0,100.0,g,False,False,True,True,True,True
2658961,"PORK & VEGETABLE POTSTICKERS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,159.0,8.24,18.82,5.29,0.6,1.76,359.0,100.0,g,False,False,True,True,True,True
2474959,"PORK & VEGETABLE POTSTICKERS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,182.0,9.09,23.86,5.68,1.1,1.14,375.0,100.0,g,False,False,True,True,True,True
2668594,"PORK & VEGETABLE POTSTICKERS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,182.0,9.09,23.86,5.68,1.1,1.14,375.0,100.0,g,False,False,True,True,True,True
2293522,"PORK & VEGETABLE POTSTICKERS, PORK & VEGETABLE",PROTEIN,SNACK,NON_VEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,g,False,False,True,True,True,True
2076831,PORK ADOBO,PROTEIN,SNACK,NON_VEG,170.0,17.86,2.68,8.93,0.0,1.79,446.0,100.0,g,False,False,True,True,True,True
2270807,PORK AND BEANS,PROTEIN,SNACK,NON_VEG,92.0,4.62,17.69,0.38,4.6,4.62,300.0,100.0,g,False,False,True,True,True,True
2248478,"PORK AND BEANS IN TOMATO SAUCE, PORK",PROTEIN,SNACK,NON_VEG,92.0,4.62,17.69,0.38,4.6,4.62,300.0,100.0,g,False,False,True,True,True,True
2674443,PORK AND DUCK LIVER WITH PORT WINE MOUSSE,PROTEIN,SNACK,NON_VEG,321.0,10.71,3.57,28.57,0.0,1.79,518.0,100.0,g,False,False,True,True,True,True
2654057,"PORK AND DUCK SAUSAGE WITH FIGS AND BRANDY SAUCISSE DE CANARD AUX FIGUES, PORK AND DUCK SAUSAGE WITH FIGS AND BRANDY",PROTEIN,SNACK,NON_VEG,205.0,6.25,0.0,19.64,0.0,0.0,402.0,100.0,g,False,False,True,True,True,True
2510552,PORK AND SHRIMP SHUMAI,SEAFOOD,SNACK,NON_VEG,161.0,10.88,17.1,5.18,0.0,0.0,220.0,100.0,g,False,False,True,True,True,True
2034746,"PORK BAKE & CRISP PORK BREADING MIX, PORK",PROTEIN,SNACK,NON_VEG,364.0,9.09,63.64,4.55,0.0,0.0,3545.0,100.0,g,False,False,False,True,True,True
2172509,"PORK BANGERS, PORK",PROTEIN,SNACK,NON_VEG,164.0,13.16,9.21,7.89,0.0,0.0,436.0,100.0,g,False,False,True,True,True,True
2067984,"PORK BANGERS, PORK",PROTEIN,SNACK,NON_VEG,184.0,14.47,10.53,9.21,0.0,0.0,618.0,100.0,g,False,False,True,True,True,True
2503989,"PORK BASE, PORK",PROTEIN,SNACK,NON_VEG,167.0,16.67,16.67,0.0,0.0,16.67,15000.0,100.0,g,False,False,True,True,True,True
2159054,"PORK BASE, PORK",PROTEIN,SNACK,NON_VEG,167.0,16.67,16.67,0.0,0.0,16.67,13167.0,100.0,g,False,False,True,True,True,True
2125804,"PORK BASE, PORK",PROTEIN,SNACK,NON_VEG,167.0,16.67,16.67,0.0,0.0,16.67,13167.0,100.0,g,False,False,True,True,True,True
2105521,PORK BBQ,PROTEIN,SNACK,NON_VEG,145.0,9.09,14.55,5.45,0.0,12.73,527.0,100.0,g,False,False,True,True,True,True
2642357,PORK BOUDIN,PROTEIN,SNACK,NON_VEG,182.0,13.64,9.09,9.09,0.0,0.0,364.0,100.0,g,False,False,True,True,True,True
2487096,"PORK BOUDIN, PORK",PROTEIN,SNACK,NON_VEG,175.0,10.53,17.54,6.14,0.0,0.0,474.0,100.0,g,False,False,True,True,True,True
2401703,"PORK BREAKFAST PATTIES, PORK",PROTEIN,BREAKFAST,NON_VEG,268.0,25.0,3.57,16.07,1.8,1.79,804.0,100.0,g,False,False,True,True,True,True
2384549,"PORK BREAKFAST SAUSAGE LINKS, PORK",PROTEIN,BREAKFAST,NON_VEG,312.0,15.62,0.0,25.0,0.0,0.0,500.0,100.0,g,False,False,True,True,True,True
2067662,"PORK BREAKFAST SAUSAGE PATTIES, PORK",PROTEIN,BREAKFAST,NON_VEG,215.0,23.08,1.54,12.31,0.0,0.0,985.0,100.0,g,False,False,True,True,True,True
2389332,"PORK BREAKFAST SAUSAGE, PORK",PROTEIN,BREAKFAST,NON_VEG,211.0,18.31,1.41,14.08,0.0,0.0,690.0,100.0,g,False,False,True,True,True,True
2468211,"PORK BREAKFAST SAUSAGE, PORK",PROTEIN,BREAKFAST,NON_VEG,306.0,14.12,0.0,27.06,0.0,0.0,624.0,100.0,g,False,False,True,True,True,True
2181736,"PORK BREAKFAST SAUSAGE, PORK",PROTEIN,BREAKFAST,NON_VEG,304.0,14.29,1.79,25.0,0.4,0.0,714.0,100.0,g,False,False,True,True,True,True
2102650,PORK CARNITAS,PROTEIN,SNACK,NON_VEG,145.0,5.88,18.82,5.1,0.8,1.96,396.0,100.0,g,False,False,True,True,True,True
2102206,PORK CARNITAS,PROTEIN,SNACK,NON_VEG,143.0,16.67,4.76,5.95,0.0,2.38,381.0,100.0,g,False,False,True,True,True,True
1894834,PORK CARNITAS,PROTEIN,SNACK,NON_VEG,200.0,18.82,1.18,12.94,0.0,0.0,682.0,100.0,g,False,False,True,True,True,True
2506736,"PORK CARNITAS BURRITO, PORK CARNITAS",PROTEIN,LUNCH,NON_VEG,191.0,7.72,24.83,6.04,2.3,0.67,326.0,100.0,g,False,False,True,True,True,True
2485096,"PORK CARNITAS BURRITO, PORK CARNITAS",PROTEIN,LUNCH,NON_VEG,229.0,10.59,25.88,10.0,1.2,0.59,618.0,100.0,g,False,False,True,True,True,True
2551220,"PORK CARNITAS TRADITIONAL CUBAN STYLE ROASTED PORK, PORK CARNITAS",PROTEIN,DINNER,NON_VEG,176.0,16.3,2.64,11.01,0.0,0.88,489.0,100.0,g,False,False,True,True,True,True
2670238,"PORK CARNITAS, PORK",PROTEIN,SNACK,NON_VEG,282.0,23.53,1.18,21.18,0.0,0.0,647.0,100.0,g,False,False,True,True,True,True
2678246,"PORK CARNITAS, PORK",PROTEIN,SNACK,NON_VEG,235.0,22.35,2.35,15.29,0.0,0.0,659.0,100.0,g,False,False,True,True,True,True
2478219,"PORK CARNITAS, PORK",PROTEIN,SNACK,NON_VEG,129.0,16.47,2.35,5.29,0.0,1.18,706.0,100.0,g,False,False,True,True,True,True
2678183,"PORK CARNITAS, PORK",PROTEIN,SNACK,NON_VEG,143.0,11.9,2.38,8.33,0.0,1.19,250.0,100.0,g,False,False,True,True,True,True
2635461,"PORK CHILE VERDE, PORK VERDE",PROTEIN,SNACK,NON_VEG,102.0,5.88,12.16,3.92,1.6,2.75,239.0,100.0,g,False,False,True,True,True,True
2191556,"PORK CHIPOLATAS (BREAKFAST BANGERS), PORK",PROTEIN,BREAKFAST,NON_VEG,164.0,13.16,9.21,7.89,0.0,0.0,436.0,100.0,g,False,False,True,True,True,True
1609528,PORK CHITTERLINGS,PROTEIN,SNACK,NON_VEG,196.0,8.93,0.0,17.86,0.0,0.0,27.0,100.0,g,False,False,True,True,True,True
2669126,"PORK CHOP MEAL, PORK",PROTEIN,LUNCH,NON_VEG,172.0,11.89,13.22,7.93,1.3,0.44,145.0,100.0,g,False,False,True,True,True,True
578039,PORK CHOPS,PROTEIN,SNACK,NON_VEG,125.0,21.88,0.0,3.57,0.0,0.0,58.0,100.0,g,False,False,True,True,True,True
2524489,PORK CHOPS,PROTEIN,SNACK,NON_VEG,226.0,15.48,2.38,17.86,0.0,0.0,845.0,100.0,g,False,False,True,True,True,True
1931050,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,171.0,14.29,4.29,11.43,1.4,1.43,986.0,100.0,g,False,False,True,True,True,True
2546044,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,171.0,14.29,4.29,11.43,1.4,1.43,986.0,100.0,g,False,False,True,True,True,True
1851848,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,171.0,14.29,4.29,11.43,1.4,1.43,986.0,100.0,g,False,False,True,True,True,True
2065620,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,291.0,14.55,3.64,25.45,1.8,0.0,1000.0,100.0,g,False,False,True,True,True,True
1893126,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,186.0,15.71,2.86,14.29,1.4,0.0,900.0,100.0,g,False,False,True,True,True,True
2119549,PORK CHORIZO,PROTEIN,SNACK,NON_VEG,300.0,14.29,4.29,25.71,0.0,1.43,957.0,100.0,g,False,False,True,True,True,True
